Serial_number:,,,,
8/14/2015,11:30:00,0,1.0063,19.156
8/14/2015,11:45:00,0,1.0042,19.286
8/14/2015,12:00:00,0,1.0038,19.412
8/14/2015,12:15:00,0,1.0035,19.577
8/14/2015,12:30:00,0,0.999,19.726
8/14/2015,12:45:00,0,1.0014,19.871
8/14/2015,13:00:00,0,0.9987,20.053
8/14/2015,13:15:00,0,0.9963,20.211
8/14/2015,13:30:00,0,0.9992,20.406
8/14/2015,13:45:00,0,0.9972,20.598
8/14/2015,14:00:00,0,0.9983,20.778
8/14/2015,14:15:00,0,1.0004,20.97
8/14/2015,14:30:00,0,0.9979,21.151
8/14/2015,14:45:00,0,0.999,21.33
8/14/2015,15:00:00,0,0.996,21.502
8/14/2015,15:15:00,0,1.0003,21.681
8/14/2015,15:30:00,0,0.9987,21.856
8/14/2015,15:45:00,0,0.9968,22.018
8/14/2015,16:00:00,0,0.9974,22.184
8/14/2015,16:15:00,0,1.0003,22.349
8/14/2015,16:30:00,0,0.999,22.477
8/14/2015,16:45:00,0,0.9984,22.578
8/14/2015,17:00:00,0,0.9995,22.638
8/14/2015,17:15:00,0,1.0031,22.688
8/14/2015,17:30:00,0,0.999,22.696
8/14/2015,17:45:00,0,0.9994,22.693
8/14/2015,18:00:00,0,0.9966,22.681
8/14/2015,18:15:00,0,0.9961,22.641
8/14/2015,18:30:00,0,0.9974,22.596
8/14/2015,18:45:00,0,0.9976,22.477
8/14/2015,19:00:00,0,0.9967,22.355
8/14/2015,19:15:00,0,1.0011,22.257
8/14/2015,19:30:00,0,0.9993,22.148
8/14/2015,19:45:00,0,0.9978,22.046
8/14/2015,20:00:00,0,1.0004,21.925
8/14/2015,20:15:00,0,1.0045,21.828
8/14/2015,20:30:00,0,1.0054,21.715
8/14/2015,20:45:00,0,1.007,21.608
8/14/2015,21:00:00,0,1.0078,21.503
8/14/2015,21:15:00,0,1.0139,21.396
8/14/2015,21:30:00,0,1.0122,21.282
8/14/2015,21:45:00,0,1.0165,21.18
8/14/2015,22:00:00,0,1.0171,21.084
8/14/2015,22:15:00,0,1.0148,20.982
8/14/2015,22:30:00,0,1.0171,20.903
8/14/2015,22:45:00,0,1.0126,20.812
8/14/2015,23:00:00,0,1.0167,20.731
8/14/2015,23:15:00,0,1.0156,20.661
8/14/2015,23:30:00,0,1.0148,20.596
8/14/2015,23:45:00,0,1.0151,20.512
8/15/2015,0:00:00,0,1.0162,20.443
8/15/2015,0:15:00,0,1.0154,20.401
8/15/2015,0:30:00,0,1.0108,20.322
8/15/2015,0:45:00,0,1.0185,20.236
8/15/2015,1:00:00,0,1.0126,20.205
8/15/2015,1:15:00,0,1.015,20.13
8/15/2015,1:30:00,0,1.0111,20.056
8/15/2015,1:45:00,0,1.0126,19.992
8/15/2015,2:00:00,0,1.0132,19.901
8/15/2015,2:15:00,0,1.0111,19.809
8/15/2015,2:30:00,0,1.0107,19.733
8/15/2015,2:45:00,0,1.0109,19.664
8/15/2015,3:00:00,0,1.0114,19.577
8/15/2015,3:15:00,0,1.0101,19.45
8/15/2015,3:30:00,0,1.0095,19.411
8/15/2015,3:45:00,0,1.0084,19.304
8/15/2015,4:00:00,0,1.0091,19.245
8/15/2015,4:15:00,0,1.0071,19.158
8/15/2015,4:30:00,0,1.0068,19.052
8/15/2015,4:45:00,0,1.0068,18.994
8/15/2015,5:00:00,0,1.0005,18.899
8/15/2015,5:15:00,0,1.0035,18.827
8/15/2015,5:30:00,0,1.0039,18.69
8/15/2015,5:45:00,0,1.0027,18.6
8/15/2015,6:00:00,0,1.0043,18.523
8/15/2015,6:15:00,0,1.0048,18.473
8/15/2015,6:30:00,0,1.0047,18.385
8/15/2015,6:45:00,0,1.0067,18.334
8/15/2015,7:00:00,0,1.0054,18.203
8/15/2015,7:15:00,0,1.0071,18.127
8/15/2015,7:30:00,0,1.0055,18.07
8/15/2015,7:45:00,0,1.0036,18.017
8/15/2015,8:00:00,0,1.005,17.959
8/15/2015,8:15:00,0,1.0046,17.906
8/15/2015,8:30:00,0,1.0031,17.855
8/15/2015,8:45:00,0,1.0023,17.825
8/15/2015,9:00:00,0,1.0008,17.804
8/15/2015,9:15:00,0,0.9993,17.811
8/15/2015,9:30:00,0,0.9959,17.822
8/15/2015,9:45:00,0,0.995,17.841
8/15/2015,10:00:00,0,0.9931,17.884
8/15/2015,10:15:00,0,0.9926,17.938
8/15/2015,10:30:00,0,0.9904,17.994
8/15/2015,10:45:00,0,0.9918,18.074
8/15/2015,11:00:00,0,0.9916,18.159
8/15/2015,11:15:00,0,0.9931,18.267
8/15/2015,11:30:00,0,0.9909,18.39
8/15/2015,11:45:00,0,0.9879,18.515
8/15/2015,12:00:00,0,0.9856,18.661
8/15/2015,12:15:00,0,0.9842,18.826
8/15/2015,12:30:00,0,0.9848,18.985
8/15/2015,12:45:00,0,0.9832,19.169
8/15/2015,13:00:00,0,0.9879,19.368
8/15/2015,13:15:00,0,0.9857,19.569
8/15/2015,13:30:00,0,0.9824,19.771
8/15/2015,13:45:00,0,0.9834,19.973
8/15/2015,14:00:00,0,0.9842,20.137
8/15/2015,14:15:00,0,0.9839,20.312
8/15/2015,14:30:00,0,0.9783,20.484
8/15/2015,14:45:00,0,0.9828,20.639
8/15/2015,15:00:00,0,0.9801,20.789
8/15/2015,15:15:00,0,0.9831,20.953
8/15/2015,15:30:00,0,0.9793,21.121
8/15/2015,15:45:00,0,0.98,21.233
8/15/2015,16:00:00,0,0.9794,21.321
8/15/2015,16:15:00,0,0.9772,21.443
8/15/2015,16:30:00,0,0.9766,21.606
8/15/2015,16:45:00,0,0.9767,21.731
8/15/2015,17:00:00,0,0.9738,21.848
8/15/2015,17:15:00,0,0.978,21.914
8/15/2015,17:30:00,0,0.976,21.881
8/15/2015,17:45:00,0,0.9752,21.95
8/15/2015,18:00:00,0,0.9726,21.977
8/15/2015,18:15:00,0,0.9769,21.95
8/15/2015,18:30:00,0,0.9767,21.924
8/15/2015,18:45:00,0,0.9742,21.857
8/15/2015,19:00:00,0,0.976,21.771
8/15/2015,19:15:00,0,0.9776,21.7
8/15/2015,19:30:00,0,0.9794,21.628
8/15/2015,19:45:00,0,0.9776,21.545
8/15/2015,20:00:00,0,0.9768,21.454
8/15/2015,20:15:00,0,0.9783,21.37
8/15/2015,20:30:00,0,0.9818,21.285
8/15/2015,20:45:00,0,0.9878,21.205
8/15/2015,21:00:00,0,0.9891,21.137
8/15/2015,21:15:00,0,0.9914,21.062
8/15/2015,21:30:00,0,0.9906,20.985
8/15/2015,21:45:00,0,0.9911,20.922
8/15/2015,22:00:00,0,0.9939,20.855
8/15/2015,22:15:00,0,0.9966,20.793
8/15/2015,22:30:00,0,0.9957,20.725
8/15/2015,22:45:00,0,0.9978,20.658
8/15/2015,23:00:00,0,1.0002,20.585
8/15/2015,23:15:00,0,0.9985,20.524
8/15/2015,23:30:00,0,0.9975,20.465
8/15/2015,23:45:00,0,0.9963,20.409
8/16/2015,0:00:00,0,0.9987,20.351
8/16/2015,0:15:00,0,1.0009,20.283
8/16/2015,0:30:00,0,0.9993,20.209
8/16/2015,0:45:00,0,0.999,20.156
8/16/2015,1:00:00,0,0.9954,20.086
8/16/2015,1:15:00,0,0.993,20.035
8/16/2015,1:30:00,0,0.994,19.948
8/16/2015,1:45:00,0,0.9939,19.876
8/16/2015,2:00:00,0,0.9921,19.794
8/16/2015,2:15:00,0,0.9895,19.74
8/16/2015,2:30:00,0,0.9902,19.665
8/16/2015,2:45:00,0,0.9891,19.552
8/16/2015,3:00:00,0,0.9896,19.487
8/16/2015,3:15:00,0,0.9895,19.418
8/16/2015,3:30:00,0,0.9888,19.33
8/16/2015,3:45:00,0,0.9898,19.244
8/16/2015,4:00:00,0,0.9901,19.168
8/16/2015,4:15:00,0,0.9887,19.096
8/16/2015,4:30:00,0,0.987,19.015
8/16/2015,4:45:00,0,0.9908,18.929
8/16/2015,5:00:00,0,0.9898,18.83
8/16/2015,5:15:00,0,0.9893,18.764
8/16/2015,5:30:00,0,0.9917,18.678
8/16/2015,5:45:00,0,0.9892,18.606
8/16/2015,6:00:00,0,0.9887,18.535
8/16/2015,6:15:00,0,0.9898,18.448
8/16/2015,6:30:00,0,0.994,18.359
8/16/2015,6:45:00,0,0.9906,18.286
8/16/2015,7:00:00,0,0.992,18.211
8/16/2015,7:15:00,0,0.9949,18.14
8/16/2015,7:30:00,0,0.9934,18.061
8/16/2015,7:45:00,0,0.9936,18.012
8/16/2015,8:00:00,0,0.9935,17.943
8/16/2015,8:15:00,0,0.9926,17.895
8/16/2015,8:30:00,0,0.9916,17.844
8/16/2015,8:45:00,0,0.9883,17.823
8/16/2015,9:00:00,0,0.9853,17.809
8/16/2015,9:15:00,0,0.9847,17.798
8/16/2015,9:30:00,0,0.9823,17.779
8/16/2015,9:45:00,0,0.9822,17.782
8/16/2015,10:00:00,0,0.9801,17.823
8/16/2015,10:15:00,0,0.9823,17.86
8/16/2015,10:30:00,0,0.9788,17.897
8/16/2015,10:45:00,0,0.9799,17.952
8/16/2015,11:00:00,0,0.9751,18.012
8/16/2015,11:15:00,0,0.9786,18.09
8/16/2015,11:30:00,0,0.9767,18.179
8/16/2015,11:45:00,0,0.9749,18.292
8/16/2015,12:00:00,0,0.9703,18.419
8/16/2015,12:15:00,0,0.9715,18.557
8/16/2015,12:30:00,0,0.9709,18.704
8/16/2015,12:45:00,0,0.9712,18.858
8/16/2015,13:00:00,0,0.9668,19.034
8/16/2015,13:15:00,0,0.9671,19.203
8/16/2015,13:30:00,0,0.9645,19.368
8/16/2015,13:45:00,0,0.9654,19.563
8/16/2015,14:00:00,0,0.9618,19.747
8/16/2015,14:15:00,0,0.9612,19.945
8/16/2015,14:30:00,0,0.9603,20.136
8/16/2015,14:45:00,0,0.9568,20.34
8/16/2015,15:00:00,0,0.9586,20.503
8/16/2015,15:15:00,0,0.9561,20.709
8/16/2015,15:30:00,0,0.9553,20.904
8/16/2015,15:45:00,0,0.9523,21.06
8/16/2015,16:00:00,0,0.9552,21.217
8/16/2015,16:15:00,0,0.9525,21.35
8/16/2015,16:30:00,0,0.9514,21.501
8/16/2015,16:45:00,0,0.9518,21.592
8/16/2015,17:00:00,0,0.9488,21.715
8/16/2015,17:15:00,0,0.9496,21.783
8/16/2015,17:30:00,0,0.9524,21.842
8/16/2015,17:45:00,0,0.9547,21.877
8/16/2015,18:00:00,0,0.9534,21.872
8/16/2015,18:15:00,0,0.9497,21.872
8/16/2015,18:30:00,0,0.9514,21.868
8/16/2015,18:45:00,0,0.9538,21.796
8/16/2015,19:00:00,0,0.9545,21.724
8/16/2015,19:15:00,0,0.9561,21.658
8/16/2015,19:30:00,0,0.9546,21.592
8/16/2015,19:45:00,0,0.9588,21.516
8/16/2015,20:00:00,0,0.9571,21.436
8/16/2015,20:15:00,0,0.962,21.353
8/16/2015,20:30:00,0,0.9632,21.267
8/16/2015,20:45:00,0,0.9656,21.182
8/16/2015,21:00:00,0,0.9678,21.099
8/16/2015,21:15:00,0,0.9681,21.022
8/16/2015,21:30:00,0,0.9684,20.938
8/16/2015,21:45:00,0,0.9697,20.863
8/16/2015,22:00:00,0,0.9733,20.783
8/16/2015,22:15:00,0,0.9702,20.711
8/16/2015,22:30:00,0,0.9701,20.639
8/16/2015,22:45:00,0,0.9734,20.565
8/16/2015,23:00:00,0,0.9708,20.496
8/16/2015,23:15:00,0,0.9704,20.428
8/16/2015,23:30:00,0,0.9721,20.369
8/16/2015,23:45:00,0,0.9732,20.308
8/17/2015,0:00:00,0,0.9735,20.251
8/17/2015,0:15:00,0,0.9704,20.198
8/17/2015,0:30:00,0,0.9725,20.136
8/17/2015,0:45:00,0,0.9713,20.072
8/17/2015,1:00:00,0,0.9737,20.009
8/17/2015,1:15:00,0,0.9694,19.94
8/17/2015,1:30:00,0,0.9718,19.864
8/17/2015,1:45:00,0,0.9735,19.792
8/17/2015,2:00:00,0,0.9713,19.721
8/17/2015,2:15:00,0,0.9734,19.645
8/17/2015,2:30:00,0,0.974,19.57
8/17/2015,2:45:00,0,0.9722,19.48
8/17/2015,3:00:00,0,0.9715,19.409
8/17/2015,3:15:00,0,0.9735,19.329
8/17/2015,3:30:00,0,0.9718,19.249
8/17/2015,3:45:00,0,0.9721,19.163
8/17/2015,4:00:00,0,0.9713,19.081
8/17/2015,4:15:00,0,0.9719,18.994
8/17/2015,4:30:00,0,0.9679,18.899
8/17/2015,4:45:00,0,0.9698,18.817
8/17/2015,5:00:00,0,0.9708,18.733
8/17/2015,5:15:00,0,0.9685,18.648
8/17/2015,5:30:00,0,0.9694,18.575
8/17/2015,5:45:00,0,0.9685,18.5
8/17/2015,6:00:00,0,0.9624,18.423
8/17/2015,6:15:00,0,0.9679,18.343
8/17/2015,6:30:00,0,0.9689,18.266
8/17/2015,6:45:00,0,0.969,18.189
8/17/2015,7:00:00,0,0.9685,18.112
8/17/2015,7:15:00,0,0.9682,18.033
8/17/2015,7:30:00,0,0.9673,17.953
8/17/2015,7:45:00,0,0.9689,17.88
8/17/2015,8:00:00,0,0.9676,17.813
8/17/2015,8:15:00,0,0.9662,17.749
8/17/2015,8:30:00,0,0.9663,17.697
8/17/2015,8:45:00,0,0.966,17.66
8/17/2015,9:00:00,0,0.9653,17.634
8/17/2015,9:15:00,0,0.9594,17.618
8/17/2015,9:30:00,0,0.9611,17.617
8/17/2015,9:45:00,0,0.961,17.626
8/17/2015,10:00:00,0,0.9643,17.649
8/17/2015,10:15:00,0,0.9614,17.688
8/17/2015,10:30:00,0,0.9597,17.744
8/17/2015,10:45:00,0,0.957,17.817
8/17/2015,11:00:00,0,0.9575,17.907
8/17/2015,11:15:00,0,0.9538,18.012
