Serial Number
	1023733
Project ID
	CWS
Location
	NFA
Level
	Unit
		m
	Offset
		0.00      m
	Altitude
		360       m
Temperature
	Unit
		Deg C
,Date,Time,100 ms,Level,Temperature
2289,2015/08/29,06:45:00,0,1.0762,21.487
2290,2015/08/29,07:00:00,0,1.0771,21.436
2291,2015/08/29,07:15:00,0,1.0789,21.404
2292,2015/08/29,07:30:00,0,1.0805,21.374
2293,2015/08/29,07:45:00,0,1.0865,21.348
2294,2015/08/29,08:00:00,0,1.0852,21.355
2295,2015/08/29,08:15:00,0,1.0842,21.400
2296,2015/08/29,08:30:00,0,1.0845,21.436
2297,2015/08/29,08:45:00,0,1.0841,21.436
2298,2015/08/29,09:00:00,0,1.0846,21.425
2299,2015/08/29,09:15:00,0,1.0846,21.476
2300,2015/08/29,09:30:00,0,1.0857,21.539
2301,2015/08/29,09:45:00,0,1.0878,21.616
2302,2015/08/29,10:00:00,0,1.0867,21.673
2303,2015/08/29,10:15:00,0,1.0864,21.864
2304,2015/08/29,10:30:00,0,1.0848,21.984
2305,2015/08/29,10:45:00,0,1.0850,21.996
2306,2015/08/29,11:00:00,0,1.0848,21.979
2307,2015/08/29,11:15:00,0,1.0828,21.998
2308,2015/08/29,11:30:00,0,1.0807,22.088
2309,2015/08/29,11:45:00,0,1.0800,22.354
2310,2015/08/29,12:00:00,0,1.0810,22.625
2311,2015/08/29,12:15:00,0,1.0801,22.730
2312,2015/08/29,12:30:00,0,1.0790,22.834
2313,2015/08/29,12:45:00,0,1.0770,23.067
2314,2015/08/29,13:00:00,0,1.0771,23.265
2315,2015/08/29,13:15:00,0,1.0760,23.506
2316,2015/08/29,13:30:00,0,1.0751,23.689
2317,2015/08/29,13:45:00,0,1.0731,23.796
2318,2015/08/29,14:00:00,0,1.0747,23.998
2319,2015/08/29,14:15:00,0,1.0741,24.262
2320,2015/08/29,14:30:00,0,1.0729,24.399
2321,2015/08/29,14:45:00,0,1.0720,24.512
2322,2015/08/29,15:00:00,0,1.0738,24.643
2323,2015/08/29,15:15:00,0,1.0757,24.615
2324,2015/08/29,15:30:00,0,1.0711,24.628
2325,2015/08/29,15:45:00,0,1.0724,24.714
2326,2015/08/29,16:00:00,0,1.0707,24.784
2327,2015/08/29,16:15:00,0,1.0710,24.810
2328,2015/08/29,16:30:00,0,1.0725,24.796
2329,2015/08/29,16:45:00,0,1.0702,24.784
2330,2015/08/29,17:00:00,0,1.0712,24.740
2331,2015/08/29,17:15:00,0,1.0717,24.642
2332,2015/08/29,17:30:00,0,1.0689,24.570
2333,2015/08/29,17:45:00,0,1.0684,24.515
2334,2015/08/29,18:00:00,0,1.0705,24.439
2335,2015/08/29,18:15:00,0,1.0706,24.318
2336,2015/08/29,18:30:00,0,1.0698,24.168
2337,2015/08/29,18:45:00,0,1.0715,24.004
2338,2015/08/29,19:00:00,0,1.0696,23.839
2339,2015/08/29,19:15:00,0,1.0702,23.682
2340,2015/08/29,19:30:00,0,1.0707,23.551
2341,2015/08/29,19:45:00,0,1.0724,23.385
2342,2015/08/29,20:00:00,0,1.0727,23.230
2343,2015/08/29,20:15:00,0,1.0750,23.100
2344,2015/08/29,20:30:00,0,1.0766,23.015
2345,2015/08/29,20:45:00,0,1.0781,22.927
2346,2015/08/29,21:00:00,0,1.0817,22.841
2347,2015/08/29,21:15:00,0,1.0838,22.749
2348,2015/08/29,21:30:00,0,1.0841,22.674
2349,2015/08/29,21:45:00,0,1.0849,22.600
2350,2015/08/29,22:00:00,0,1.0866,22.528
2351,2015/08/29,22:15:00,0,1.0850,22.467
2352,2015/08/29,22:30:00,0,1.0860,22.412
2353,2015/08/29,22:45:00,0,1.0856,22.353
2354,2015/08/29,23:00:00,0,1.0847,22.283
2355,2015/08/29,23:15:00,0,1.0835,22.210
2356,2015/08/29,23:30:00,0,1.0822,22.140
2357,2015/08/29,23:45:00,0,1.0827,22.067
2358,2015/08/30,00:00:00,0,1.0831,21.998
2359,2015/08/30,00:15:00,0,1.0848,21.931
2360,2015/08/30,00:30:00,0,1.0861,21.867
2361,2015/08/30,00:45:00,0,1.0859,21.797
2362,2015/08/30,01:00:00,0,1.0855,21.732
2363,2015/08/30,01:15:00,0,1.0863,21.668
2364,2015/08/30,01:30:00,0,1.0857,21.605
2365,2015/08/30,01:45:00,0,1.0860,21.546
2366,2015/08/30,02:00:00,0,1.0850,21.488
2367,2015/08/30,02:15:00,0,1.0865,21.431
2368,2015/08/30,02:30:00,0,1.0882,21.380
2369,2015/08/30,02:45:00,0,1.0882,21.330
2370,2015/08/30,03:00:00,0,1.0876,21.281
2371,2015/08/30,03:15:00,0,1.0872,21.230
2372,2015/08/30,03:30:00,0,1.0878,21.187
2373,2015/08/30,03:45:00,0,1.0871,21.140
2374,2015/08/30,04:00:00,0,1.0872,21.094
2375,2015/08/30,04:15:00,0,1.0879,21.049
2376,2015/08/30,04:30:00,0,1.0886,21.000
2377,2015/08/30,04:45:00,0,1.0899,20.955
2378,2015/08/30,05:00:00,0,1.0887,20.907
2379,2015/08/30,05:15:00,0,1.0882,20.864
2380,2015/08/30,05:30:00,0,1.0879,20.818
2381,2015/08/30,05:45:00,0,1.0915,20.771
2382,2015/08/30,06:00:00,0,1.0918,20.723
2383,2015/08/30,06:15:00,0,1.0942,20.674
2384,2015/08/30,06:30:00,0,1.0957,20.628
2385,2015/08/30,06:45:00,0,1.0971,20.583
2386,2015/08/30,07:00:00,0,1.0999,20.541
2387,2015/08/30,07:15:00,0,1.1018,20.495
2388,2015/08/30,07:30:00,0,1.1015,20.458
2389,2015/08/30,07:45:00,0,1.1025,20.427
2390,2015/08/30,08:00:00,0,1.1007,20.390
2391,2015/08/30,08:15:00,0,1.1012,20.356
2392,2015/08/30,08:30:00,0,1.1001,20.338
2393,2015/08/30,08:45:00,0,1.0989,20.316
2394,2015/08/30,09:00:00,0,1.0973,20.359
2395,2015/08/30,09:15:00,0,1.0964,20.432
2396,2015/08/30,09:30:00,0,1.0950,20.523
2397,2015/08/30,09:45:00,0,1.0941,20.647
2398,2015/08/30,10:00:00,0,1.0934,20.779
2399,2015/08/30,10:15:00,0,1.0940,20.915
2400,2015/08/30,10:30:00,0,1.0933,21.051
2401,2015/08/30,10:45:00,0,1.0921,21.186
2402,2015/08/30,11:00:00,0,1.0915,21.300
2403,2015/08/30,11:15:00,0,1.0898,21.423
2404,2015/08/30,11:30:00,0,1.0878,21.555
2405,2015/08/30,11:45:00,0,1.0857,21.719
2406,2015/08/30,12:00:00,0,1.0837,21.948
2407,2015/08/30,12:15:00,0,1.0813,22.205
2408,2015/08/30,12:30:00,0,1.0833,22.483
2409,2015/08/30,12:45:00,0,1.0816,22.795
2410,2015/08/30,13:00:00,0,1.0822,23.127
2411,2015/08/30,13:15:00,0,1.0822,23.381
2412,2015/08/30,13:30:00,0,1.0825,23.633
2413,2015/08/30,13:45:00,0,1.0826,23.868
2414,2015/08/30,14:00:00,0,1.0812,24.103
2415,2015/08/30,14:15:00,0,1.0796,24.290
2416,2015/08/30,14:30:00,0,1.0784,24.442
2417,2015/08/30,14:45:00,0,1.0785,24.579
2418,2015/08/30,15:00:00,0,1.0755,24.700
2419,2015/08/30,15:15:00,0,1.0736,24.816
2420,2015/08/30,15:30:00,0,1.0745,24.877
2421,2015/08/30,15:45:00,0,1.0719,24.920
2422,2015/08/30,16:00:00,0,1.0721,24.973
2423,2015/08/30,16:15:00,0,1.0704,24.991
2424,2015/08/30,16:30:00,0,1.0687,25.010
2425,2015/08/30,16:45:00,0,1.0672,24.978
2426,2015/08/30,17:00:00,0,1.0655,24.906
2427,2015/08/30,17:15:00,0,1.0651,24.822
2428,2015/08/30,17:30:00,0,1.0651,24.719
2429,2015/08/30,17:45:00,0,1.0655,24.597
2430,2015/08/30,18:00:00,0,1.0648,24.477
2431,2015/08/30,18:15:00,0,1.0642,24.314
2432,2015/08/30,18:30:00,0,1.0653,24.117
2433,2015/08/30,18:45:00,0,1.0652,23.906
2434,2015/08/30,19:00:00,0,1.0650,23.691
2435,2015/08/30,19:15:00,0,1.0648,23.480
2436,2015/08/30,19:30:00,0,1.0648,23.269
2437,2015/08/30,19:45:00,0,1.0659,23.093
2438,2015/08/30,20:00:00,0,1.0674,22.950
2439,2015/08/30,20:15:00,0,1.0693,22.815
2440,2015/08/30,20:30:00,0,1.0713,22.686
2441,2015/08/30,20:45:00,0,1.0731,22.570
2442,2015/08/30,21:00:00,0,1.0756,22.456
2443,2015/08/30,21:15:00,0,1.0756,22.346
2444,2015/08/30,21:30:00,0,1.0764,22.249
2445,2015/08/30,21:45:00,0,1.0756,22.152
2446,2015/08/30,22:00:00,0,1.0749,22.059
2447,2015/08/30,22:15:00,0,1.0756,21.967
2448,2015/08/30,22:30:00,0,1.0755,21.883
2449,2015/08/30,22:45:00,0,1.0751,21.803
2450,2015/08/30,23:00:00,0,1.0751,21.727
2451,2015/08/30,23:15:00,0,1.0774,21.649
2452,2015/08/30,23:30:00,0,1.0782,21.576
2453,2015/08/30,23:45:00,0,1.0768,21.505
2454,2015/08/31,00:00:00,0,1.0781,21.428
2455,2015/08/31,00:15:00,0,1.0779,21.358
2456,2015/08/31,00:30:00,0,1.0764,21.289
2457,2015/08/31,00:45:00,0,1.0768,21.216
2458,2015/08/31,01:00:00,0,1.0784,21.155
2459,2015/08/31,01:15:00,0,1.0764,21.088
2460,2015/08/31,01:30:00,0,1.0757,21.022
2461,2015/08/31,01:45:00,0,1.0732,20.969
2462,2015/08/31,02:00:00,0,1.0712,20.910
2463,2015/08/31,02:15:00,0,1.0717,20.853
2464,2015/08/31,02:30:00,0,1.0708,20.799
2465,2015/08/31,02:45:00,0,1.0698,20.745
2466,2015/08/31,03:00:00,0,1.0700,20.694
2467,2015/08/31,03:15:00,0,1.0704,20.644
2468,2015/08/31,03:30:00,0,1.0693,20.596
2469,2015/08/31,03:45:00,0,1.0704,20.550
2470,2015/08/31,04:00:00,0,1.0705,20.499
2471,2015/08/31,04:15:00,0,1.0706,20.454
2472,2015/08/31,04:30:00,0,1.0718,20.407
2473,2015/08/31,04:45:00,0,1.0718,20.357
2474,2015/08/31,05:00:00,0,1.0720,20.306
2475,2015/08/31,05:15:00,0,1.0712,20.258
2476,2015/08/31,05:30:00,0,1.0704,20.207
2477,2015/08/31,05:45:00,0,1.0730,20.152
2478,2015/08/31,06:00:00,0,1.0727,20.099
2479,2015/08/31,06:15:00,0,1.0746,20.050
2480,2015/08/31,06:30:00,0,1.0742,19.997
2481,2015/08/31,06:45:00,0,1.0774,19.945
2482,2015/08/31,07:00:00,0,1.0769,19.895
2483,2015/08/31,07:15:00,0,1.0777,19.852
2484,2015/08/31,07:30:00,0,1.0773,19.805
2485,2015/08/31,07:45:00,0,1.0775,19.765
2486,2015/08/31,08:00:00,0,1.0781,19.721
2487,2015/08/31,08:15:00,0,1.0786,19.686
2488,2015/08/31,08:30:00,0,1.0767,19.652
2489,2015/08/31,08:45:00,0,1.0758,19.623
2490,2015/08/31,09:00:00,0,1.0752,19.646
2491,2015/08/31,09:15:00,0,1.0731,19.715
2492,2015/08/31,09:30:00,0,1.0712,19.782
2493,2015/08/31,09:45:00,0,1.0707,19.904
2494,2015/08/31,10:00:00,0,1.0679,20.025
2495,2015/08/31,10:15:00,0,1.0668,20.154
2496,2015/08/31,10:30:00,0,1.0647,20.296
2497,2015/08/31,10:45:00,0,1.0626,20.438
2498,2015/08/31,11:00:00,0,1.0599,20.580
2499,2015/08/31,11:15:00,0,1.0589,20.735
2500,2015/08/31,11:30:00,0,1.0566,20.890
2501,2015/08/31,11:45:00,0,1.0554,21.080
2502,2015/08/31,12:00:00,0,1.0529,21.311
2503,2015/08/31,12:15:00,0,1.0528,21.589
2504,2015/08/31,12:30:00,0,1.0507,21.897
2505,2015/08/31,12:45:00,0,1.0494,22.221
2506,2015/08/31,13:00:00,0,1.0501,22.562
2507,2015/08/31,13:15:00,0,1.0482,22.865
2508,2015/08/31,13:30:00,0,1.0463,23.188
2509,2015/08/31,13:45:00,0,1.0461,23.448
2510,2015/08/31,14:00:00,0,1.0455,23.669
2511,2015/08/31,14:15:00,0,1.0460,23.876
2512,2015/08/31,14:30:00,0,1.0442,24.063
2513,2015/08/31,14:45:00,0,1.0448,24.217
2514,2015/08/31,15:00:00,0,1.0417,24.333
2515,2015/08/31,15:15:00,0,1.0405,24.435
2516,2015/08/31,15:30:00,0,1.0383,24.524
2517,2015/08/31,15:45:00,0,1.0394,24.593
2518,2015/08/31,16:00:00,0,1.0375,24.609
2519,2015/08/31,16:15:00,0,1.0358,24.603
2520,2015/08/31,16:30:00,0,1.0352,24.625
2521,2015/08/31,16:45:00,0,1.0356,24.609
2522,2015/08/31,17:00:00,0,1.0354,24.566
2523,2015/08/31,17:15:00,0,1.0346,24.510
2524,2015/08/31,17:30:00,0,1.0337,24.447
2525,2015/08/31,17:45:00,0,1.0338,24.368
2526,2015/08/31,18:00:00,0,1.0341,24.265
2527,2015/08/31,18:15:00,0,1.0342,24.096
2528,2015/08/31,18:30:00,0,1.0341,23.916
2529,2015/08/31,18:45:00,0,1.0342,23.707
2530,2015/08/31,19:00:00,0,1.0346,23.497
2531,2015/08/31,19:15:00,0,1.0356,23.326
2532,2015/08/31,19:30:00,0,1.0368,23.156
2533,2015/08/31,19:45:00,0,1.0377,22.994
2534,2015/08/31,20:00:00,0,1.0395,22.842
2535,2015/08/31,20:15:00,0,1.0431,22.709
2536,2015/08/31,20:30:00,0,1.0447,22.579
2537,2015/08/31,20:45:00,0,1.0464,22.465
2538,2015/08/31,21:00:00,0,1.0486,22.352
2539,2015/08/31,21:15:00,0,1.0498,22.250
2540,2015/08/31,21:30:00,0,1.0518,22.150
2541,2015/08/31,21:45:00,0,1.0526,22.059
2542,2015/08/31,22:00:00,0,1.0520,21.970
2543,2015/08/31,22:15:00,0,1.0543,21.888
2544,2015/08/31,22:30:00,0,1.0553,21.813
2545,2015/08/31,22:45:00,0,1.0552,21.740
2546,2015/08/31,23:00:00,0,1.0548,21.664
2547,2015/08/31,23:15:00,0,1.0558,21.590
2548,2015/08/31,23:30:00,0,1.0566,21.524
2549,2015/08/31,23:45:00,0,1.0561,21.451
2550,2015/09/01,00:00:00,0,1.0570,21.383
2551,2015/09/01,00:15:00,0,1.0558,21.317
2552,2015/09/01,00:30:00,0,1.0557,21.248
2553,2015/09/01,00:45:00,0,1.0569,21.183
2554,2015/09/01,01:00:00,0,1.0575,21.116
2555,2015/09/01,01:15:00,0,1.0586,21.049
2556,2015/09/01,01:30:00,0,1.0580,20.989
2557,2015/09/01,01:45:00,0,1.0577,20.932
2558,2015/09/01,02:00:00,0,1.0592,20.878
2559,2015/09/01,02:15:00,0,1.0585,20.820
2560,2015/09/01,02:30:00,0,1.0587,20.770
2561,2015/09/01,02:45:00,0,1.0582,20.721
2562,2015/09/01,03:00:00,0,1.0573,20.670
2563,2015/09/01,03:15:00,0,1.0552,20.621
2564,2015/09/01,03:30:00,0,1.0569,20.572
2565,2015/09/01,03:45:00,0,1.0572,20.524
2566,2015/09/01,04:00:00,0,1.0570,20.477
2567,2015/09/01,04:15:00,0,1.0569,20.427
2568,2015/09/01,04:30:00,0,1.0571,20.380
2569,2015/09/01,04:45:00,0,1.0567,20.330
2570,2015/09/01,05:00:00,0,1.0560,20.281
2571,2015/09/01,05:15:00,0,1.0569,20.233
2572,2015/09/01,05:30:00,0,1.0561,20.181
2573,2015/09/01,05:45:00,0,1.0552,20.131
2574,2015/09/01,06:00:00,0,1.0578,20.081
2575,2015/09/01,06:15:00,0,1.0597,20.032
2576,2015/09/01,06:30:00,0,1.0599,19.980
2577,2015/09/01,06:45:00,0,1.0603,19.932
2578,2015/09/01,07:00:00,0,1.0618,19.886
2579,2015/09/01,07:15:00,0,1.0625,19.840
2580,2015/09/01,07:30:00,0,1.0633,19.802
2581,2015/09/01,07:45:00,0,1.0623,19.767
2582,2015/09/01,08:00:00,0,1.0619,19.731
2583,2015/09/01,08:15:00,0,1.0619,19.703
2584,2015/09/01,08:30:00,0,1.0603,19.676
2585,2015/09/01,08:45:00,0,1.0594,19.651
2586,2015/09/01,09:00:00,0,1.0557,19.673
2587,2015/09/01,09:15:00,0,1.0549,19.735
2588,2015/09/01,09:30:00,0,1.0535,19.805
2589,2015/09/01,09:45:00,0,1.0528,19.928
2590,2015/09/01,10:00:00,0,1.0505,20.054
2591,2015/09/01,10:15:00,0,1.0497,20.181
2592,2015/09/01,10:30:00,0,1.0479,20.309
2593,2015/09/01,10:45:00,0,1.0478,20.460
2594,2015/09/01,11:00:00,0,1.0458,20.612
2595,2015/09/01,11:15:00,0,1.0443,20.734
2596,2015/09/01,11:30:00,0,1.0447,20.868
2597,2015/09/01,11:45:00,0,1.0409,21.043
2598,2015/09/01,12:00:00,0,1.0389,21.277
2599,2015/09/01,12:15:00,0,1.0390,21.559
2600,2015/09/01,12:30:00,0,1.0364,21.858
2601,2015/09/01,12:45:00,0,1.0351,22.163
2602,2015/09/01,13:00:00,0,1.0347,22.484
2603,2015/09/01,13:15:00,0,1.0351,22.765
2604,2015/09/01,13:30:00,0,1.0334,23.057
2605,2015/09/01,13:45:00,0,1.0351,23.325
2606,2015/09/01,14:00:00,0,1.0336,23.558
2607,2015/09/01,14:15:00,0,1.0315,23.728
2608,2015/09/01,14:30:00,0,1.0308,23.912
2609,2015/09/01,14:45:00,0,1.0296,24.056
2610,2015/09/01,15:00:00,0,1.0292,24.146
2611,2015/09/01,15:15:00,0,1.0278,24.255
2612,2015/09/01,15:30:00,0,1.0246,24.314
2613,2015/09/01,15:45:00,0,1.0263,24.354
2614,2015/09/01,16:00:00,0,1.0230,24.386
2615,2015/09/01,16:15:00,0,1.0228,24.397
2616,2015/09/01,16:30:00,0,1.0221,24.393
2617,2015/09/01,16:45:00,0,1.0228,24.388
2618,2015/09/01,17:00:00,0,1.0228,24.340
2619,2015/09/01,17:15:00,0,1.0226,24.280
2620,2015/09/01,17:30:00,0,1.0234,24.184
2621,2015/09/01,17:45:00,0,1.0240,24.091
2622,2015/09/01,18:00:00,0,1.0252,23.972
2623,2015/09/01,18:15:00,0,1.0255,23.821
2624,2015/09/01,18:30:00,0,1.0244,23.658
2625,2015/09/01,18:45:00,0,1.0276,23.427
2626,2015/09/01,19:00:00,0,1.0314,23.200
2627,2015/09/01,19:15:00,0,1.0323,22.994
2628,2015/09/01,19:30:00,0,1.0342,22.820
2629,2015/09/01,19:45:00,0,1.0368,22.681
2630,2015/09/01,20:00:00,0,1.0387,22.538
2631,2015/09/01,20:15:00,0,1.0413,22.398
2632,2015/09/01,20:30:00,0,1.0443,22.272
2633,2015/09/01,20:45:00,0,1.0453,22.155
2634,2015/09/01,21:00:00,0,1.0484,22.057
2635,2015/09/01,21:15:00,0,1.0502,21.978
2636,2015/09/01,21:30:00,0,1.0519,21.902
2637,2015/09/01,21:45:00,0,1.0553,21.828
2638,2015/09/01,22:00:00,0,1.0563,21.761
2639,2015/09/01,22:15:00,0,1.0558,21.692
2640,2015/09/01,22:30:00,0,1.0561,21.625
2641,2015/09/01,22:45:00,0,1.0572,21.557
2642,2015/09/01,23:00:00,0,1.0564,21.492
2643,2015/09/01,23:15:00,0,1.0584,21.425
2644,2015/09/01,23:30:00,0,1.0570,21.362
2645,2015/09/01,23:45:00,0,1.0583,21.298
2646,2015/09/02,00:00:00,0,1.0581,21.235
2647,2015/09/02,00:15:00,0,1.0566,21.172
2648,2015/09/02,00:30:00,0,1.0573,21.108
2649,2015/09/02,00:45:00,0,1.0579,21.046
2650,2015/09/02,01:00:00,0,1.0582,20.990
2651,2015/09/02,01:15:00,0,1.0580,20.934
2652,2015/09/02,01:30:00,0,1.0574,20.877
2653,2015/09/02,01:45:00,0,1.0561,20.824
2654,2015/09/02,02:00:00,0,1.0573,20.772
2655,2015/09/02,02:15:00,0,1.0573,20.723
2656,2015/09/02,02:30:00,0,1.0582,20.679
2657,2015/09/02,02:45:00,0,1.0593,20.636
2658,2015/09/02,03:00:00,0,1.0596,20.590
2659,2015/09/02,03:15:00,0,1.0592,20.550
2660,2015/09/02,03:30:00,0,1.0597,20.508
2661,2015/09/02,03:45:00,0,1.0586,20.466
2662,2015/09/02,04:00:00,0,1.0586,20.427
2663,2015/09/02,04:15:00,0,1.0596,20.388
2664,2015/09/02,04:30:00,0,1.0595,20.350
2665,2015/09/02,04:45:00,0,1.0584,20.311
2666,2015/09/02,05:00:00,0,1.0575,20.272
2667,2015/09/02,05:15:00,0,1.0584,20.230
2668,2015/09/02,05:30:00,0,1.0588,20.185
2669,2015/09/02,05:45:00,0,1.0607,20.140
2670,2015/09/02,06:00:00,0,1.0613,20.096
2671,2015/09/02,06:15:00,0,1.0603,20.055
2672,2015/09/02,06:30:00,0,1.0619,20.010
2673,2015/09/02,06:45:00,0,1.0612,19.969
2674,2015/09/02,07:00:00,0,1.0635,19.929
2675,2015/09/02,07:15:00,0,1.0625,19.892
2676,2015/09/02,07:30:00,0,1.0638,19.859
2677,2015/09/02,07:45:00,0,1.0655,19.830
2678,2015/09/02,08:00:00,0,1.0642,19.804
2679,2015/09/02,08:15:00,0,1.0619,19.774
2680,2015/09/02,08:30:00,0,1.0623,19.747
2681,2015/09/02,08:45:00,0,1.0595,19.725
2682,2015/09/02,09:00:00,0,1.0588,19.735
2683,2015/09/02,09:15:00,0,1.0585,19.804
2684,2015/09/02,09:30:00,0,1.0571,19.878
2685,2015/09/02,09:45:00,0,1.0560,20.003
2686,2015/09/02,10:00:00,0,1.0562,20.134
2687,2015/09/02,10:15:00,0,1.0547,20.267
2688,2015/09/02,10:30:00,0,1.0541,20.405
2689,2015/09/02,10:45:00,0,1.0543,20.512
2690,2015/09/02,11:00:00,0,1.0525,20.591
2691,2015/09/02,11:15:00,0,1.0506,20.697
2692,2015/09/02,11:30:00,0,1.0501,20.833
2693,2015/09/02,11:45:00,0,1.0476,21.002
2694,2015/09/02,12:00:00,0,1.0457,21.221
2695,2015/09/02,12:15:00,0,1.0437,21.478
2696,2015/09/02,12:30:00,0,1.0428,21.766
2697,2015/09/02,12:45:00,0,1.0428,22.066
2698,2015/09/02,13:00:00,0,1.0401,22.332
2699,2015/09/02,13:15:00,0,1.0400,22.588
2700,2015/09/02,13:30:00,0,1.0406,22.882
2701,2015/09/02,13:45:00,0,1.0411,23.118
2702,2015/09/02,14:00:00,0,1.0399,23.362
2703,2015/09/02,14:15:00,0,1.0396,23.574
2704,2015/09/02,14:30:00,0,1.0395,23.732
2705,2015/09/02,14:45:00,0,1.0385,23.870
2706,2015/09/02,15:00:00,0,1.0382,23.960
2707,2015/09/02,15:15:00,0,1.0362,24.029
2708,2015/09/02,15:30:00,0,1.0361,24.056
2709,2015/09/02,15:45:00,0,1.0356,24.102
2710,2015/09/02,16:00:00,0,1.0355,24.132
2711,2015/09/02,16:15:00,0,1.0333,24.122
2712,2015/09/02,16:30:00,0,1.0358,24.079
2713,2015/09/02,16:45:00,0,1.0332,24.048
2714,2015/09/02,17:00:00,0,1.0337,23.972
2715,2015/09/02,17:15:00,0,1.0338,23.899
2716,2015/09/02,17:30:00,0,1.0315,23.810
2717,2015/09/02,17:45:00,0,1.0307,23.707
2718,2015/09/02,18:00:00,0,1.0320,23.564
2719,2015/09/02,18:15:00,0,1.0323,23.388
2720,2015/09/02,18:30:00,0,1.0326,23.206
2721,2015/09/02,18:45:00,0,1.0309,23.007
2722,2015/09/02,19:00:00,0,1.0319,22.785
2723,2015/09/02,19:15:00,0,1.0326,22.576
2724,2015/09/02,19:30:00,0,1.0333,22.381
2725,2015/09/02,19:45:00,0,1.0343,22.230
2726,2015/09/02,20:00:00,0,1.0345,22.094
2727,2015/09/02,20:15:00,0,1.0366,21.989
2728,2015/09/02,20:30:00,0,1.0386,21.884
2729,2015/09/02,20:45:00,0,1.0403,21.774
2730,2015/09/02,21:00:00,0,1.0404,21.683
2731,2015/09/02,21:15:00,0,1.0425,21.602
2732,2015/09/02,21:30:00,0,1.0422,21.533
2733,2015/09/02,21:45:00,0,1.0439,21.459
2734,2015/09/02,22:00:00,0,1.0437,21.390
2735,2015/09/02,22:15:00,0,1.0449,21.321
2736,2015/09/02,22:30:00,0,1.0467,21.252
2737,2015/09/02,22:45:00,0,1.0475,21.183
2738,2015/09/02,23:00:00,0,1.0469,21.115
2739,2015/09/02,23:15:00,0,1.0466,21.042
2740,2015/09/02,23:30:00,0,1.0479,20.978
2741,2015/09/02,23:45:00,0,1.0511,20.915
2742,2015/09/03,00:00:00,0,1.0501,20.851
2743,2015/09/03,00:15:00,0,1.0515,20.792
2744,2015/09/03,00:30:00,0,1.0518,20.733
2745,2015/09/03,00:45:00,0,1.0506,20.676
2746,2015/09/03,01:00:00,0,1.0502,20.623
2747,2015/09/03,01:15:00,0,1.0512,20.571
2748,2015/09/03,01:30:00,0,1.0494,20.521
2749,2015/09/03,01:45:00,0,1.0502,20.474
2750,2015/09/03,02:00:00,0,1.0477,20.432
2751,2015/09/03,02:15:00,0,1.0479,20.394
2752,2015/09/03,02:30:00,0,1.0471,20.359
2753,2015/09/03,02:45:00,0,1.0475,20.323
2754,2015/09/03,03:00:00,0,1.0479,20.291
2755,2015/09/03,03:15:00,0,1.0479,20.254
2756,2015/09/03,03:30:00,0,1.0471,20.221
2757,2015/09/03,03:45:00,0,1.0474,20.192
2758,2015/09/03,04:00:00,0,1.0470,20.159
2759,2015/09/03,04:15:00,0,1.0476,20.127
2760,2015/09/03,04:30:00,0,1.0480,20.091
2761,2015/09/03,04:45:00,0,1.0476,20.057
2762,2015/09/03,05:00:00,0,1.0469,20.019
2763,2015/09/03,05:15:00,0,1.0468,19.979
2764,2015/09/03,05:30:00,0,1.0468,19.944
2765,2015/09/03,05:45:00,0,1.0491,19.907
2766,2015/09/03,06:00:00,0,1.0496,19.868
2767,2015/09/03,06:15:00,0,1.0526,19.823
2768,2015/09/03,06:30:00,0,1.0521,19.779
2769,2015/09/03,06:45:00,0,1.0532,19.745
2770,2015/09/03,07:00:00,0,1.0581,19.712
2771,2015/09/03,07:15:00,0,1.0587,19.676
2772,2015/09/03,07:30:00,0,1.0594,19.650
2773,2015/09/03,07:45:00,0,1.0620,19.618
2774,2015/09/03,08:00:00,0,1.0623,19.590
2775,2015/09/03,08:15:00,0,1.0612,19.564
2776,2015/09/03,08:30:00,0,1.0590,19.541
2777,2015/09/03,08:45:00,0,1.0575,19.516
2778,2015/09/03,09:00:00,0,1.0543,19.500
2779,2015/09/03,09:15:00,0,1.0540,19.586
2780,2015/09/03,09:30:00,0,1.0510,19.675
2781,2015/09/03,09:45:00,0,1.0490,19.800
2782,2015/09/03,10:00:00,0,1.0485,19.943
2783,2015/09/03,10:15:00,0,1.0499,20.042
2784,2015/09/03,10:30:00,0,1.0481,20.121
2785,2015/09/03,10:45:00,0,1.0478,20.221
2786,2015/09/03,11:00:00,0,1.0473,20.326
2787,2015/09/03,11:15:00,0,1.0463,20.429
2788,2015/09/03,11:30:00,0,1.0471,20.533
2789,2015/09/03,11:45:00,0,1.0451,20.676
2790,2015/09/03,12:00:00,0,1.0449,20.875
2791,2015/09/03,12:15:00,0,1.0438,21.130
2792,2015/09/03,12:30:00,0,1.0415,21.413
2793,2015/09/03,12:45:00,0,1.0405,21.700
2794,2015/09/03,13:00:00,0,1.0396,22.004
2795,2015/09/03,13:15:00,0,1.0377,22.263
2796,2015/09/03,13:30:00,0,1.0393,22.518
2797,2015/09/03,13:45:00,0,1.0369,22.761
2798,2015/09/03,14:00:00,0,1.0361,22.994
2799,2015/09/03,14:15:00,0,1.0365,23.178
2800,2015/09/03,14:30:00,0,1.0367,23.313
2801,2015/09/03,14:45:00,0,1.0347,23.466
2802,2015/09/03,15:00:00,0,1.0315,23.553
